Chapter code,chapter name,Group code,Group name,Type code,Type name,Disease code,Disease name
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P27,Chronic respiratory disease originating in the perinatal period,P27.0,Wilson-Mikity syndrome
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P27,Chronic respiratory disease originating in the perinatal period,P27.1,Bronchopulmonary dysplasia originating in the perinatal period
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P27,Chronic respiratory disease originating in the perinatal period,P27.8,Other chronic respiratory diseases originating in the perinatal period
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P27,Chronic respiratory disease originating in the perinatal period,P27.9,Unspecified chronic respiratory disease originating in the perinatal period
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P28,Other respiratory conditions originating in the perinatal period,P28.0,Primary atelectasis of newborn
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P28,Other respiratory conditions originating in the perinatal period,P28.1,Other and unspecified atelectasis of newborn
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P28,Other respiratory conditions originating in the perinatal period,P28.2,Cyanotic attacks of newborn
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P28,Other respiratory conditions originating in the perinatal period,P28.3,Primary sleep apnoea of newborn
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P28,Other respiratory conditions originating in the perinatal period,P28.4,Other apnoea of newborn
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P28,Other respiratory conditions originating in the perinatal period,P28.5,Respiratory failure of newborn
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P28,Other respiratory conditions originating in the perinatal period,P28.8,Other specified respiratory conditions of newborn
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P28,Other respiratory conditions originating in the perinatal period,P28.9,"Respiratory condition of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P29,Cardiovascular disorders originating in the perinatal period,P29.0,Neonatal cardiac failure
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P29,Cardiovascular disorders originating in the perinatal period,P29.1,Neonatal cardiac dysrhythmia
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P29,Cardiovascular disorders originating in the perinatal period,P29.2,Neonatal hypertension
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P29,Cardiovascular disorders originating in the perinatal period,P29.3,Persistent fetal circulation
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P29,Cardiovascular disorders originating in the perinatal period,P29.4,Transient myocardial ischaemia of newborn
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P29,Cardiovascular disorders originating in the perinatal period,P29.8,Other cardiovascular disorders originating in the perinatal period
XVI,Certain conditions originating in the perinatal period,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,P29,Cardiovascular disorders originating in the perinatal period,P29.9,"Cardiovascular disorder originating in the perinatal period, unspecified"
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P35,Congenital viral diseases,P35.0,Congenital rubella syndrome
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P35,Congenital viral diseases,P35.1,Congenital cytomegalovirus infection
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P35,Congenital viral diseases,P35.2,Congenital herpesviral [herpes simplex] infection
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P35,Congenital viral diseases,P35.3,Congenital viral hepatitis
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P35,Congenital viral diseases,P35.8,Other congenital viral diseases
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P35,Congenital viral diseases,P35.9,"Congenital viral disease, unspecified"
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P36,Bacterial sepsis of newborn,P36.0,"Sepsis of newborn due to streptococcus, group B"
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P36,Bacterial sepsis of newborn,P36.1,Sepsis of newborn due to other and unspecified streptococci
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P36,Bacterial sepsis of newborn,P36.2,Sepsis of newborn due to Staphylococcus aureus
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P36,Bacterial sepsis of newborn,P36.3,Sepsis of newborn due to other and unspecified staphylococci
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P36,Bacterial sepsis of newborn,P36.4,Sepsis of newborn due to Escherichia coli
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P36,Bacterial sepsis of newborn,P36.5,Sepsis of newborn due to anaerobes
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P36,Bacterial sepsis of newborn,P36.8,Other bacterial sepsis of newborn
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P36,Bacterial sepsis of newborn,P36.9,"Bacterial sepsis of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P37,Other congenital infectious and parasitic diseases,P37.0,Congenital tuberculosis
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P37,Other congenital infectious and parasitic diseases,P37.1,Congenital toxoplasmosis
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P37,Other congenital infectious and parasitic diseases,P37.2,Neonatal (disseminated) listeriosis
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P37,Other congenital infectious and parasitic diseases,P37.3,Congenital falciparum malaria
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P37,Other congenital infectious and parasitic diseases,P37.4,Other congenital malaria
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P37,Other congenital infectious and parasitic diseases,P37.5,Neonatal candidiasis
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P37,Other congenital infectious and parasitic diseases,P37.8,Other specified congenital infectious and parasitic diseases
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P37,Other congenital infectious and parasitic diseases,P37.9,"Congenital infectious and parasitic disease, unspecified"
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P39,Other infections specific to the perinatal period,P39.0,Neonatal infective mastitis
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P39,Other infections specific to the perinatal period,P39.1,Neonatal conjunctivitis and dacryocystitis
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P39,Other infections specific to the perinatal period,P39.2,"Intra-amniotic infection of fetus, not elsewhere classified"
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P39,Other infections specific to the perinatal period,P39.3,Neonatal urinary tract infection
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P39,Other infections specific to the perinatal period,P39.4,Neonatal skin infection
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P39,Other infections specific to the perinatal period,P39.8,Other specified infections specific to the perinatal period
XVI,Certain conditions originating in the perinatal period,P35-P39,Infections specific to the perinatal period,P39,Other infections specific to the perinatal period,P39.9,"Infection specific to the perinatal period, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P50,Fetal blood loss,P50.0,Fetal blood loss from vasa praevia
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P50,Fetal blood loss,P50.1,Fetal blood loss from ruptured cord
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P50,Fetal blood loss,P50.2,Fetal blood loss from placenta
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P50,Fetal blood loss,P50.3,Haemorrhage into co-twin
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P50,Fetal blood loss,P50.4,Haemorrhage into maternal circulation
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P50,Fetal blood loss,P50.5,Fetal blood loss from cut end of co-twin s cord
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P50,Fetal blood loss,P50.8,Other fetal blood loss
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P50,Fetal blood loss,P50.9,"Fetal blood loss, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P51,Umbilical haemorrhage of newborn,P51.0,Massive umbilical haemorrhage of newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P51,Umbilical haemorrhage of newborn,P51.8,Other umbilical haemorrhages of newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P51,Umbilical haemorrhage of newborn,P51.9,"Umbilical haemorrhage of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.0,"Intraventricular (nontraumatic) haemorrhage, grade 1, of fetus and newborn"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.1,"Intraventricular (nontraumatic) haemorrhage, grade 2, of fetus and newborn"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.2,"Intraventricular (nontraumatic) haemorrhage, grade 3, of fetus and newborn"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.3,Unspecified intraventricular (nontraumatic) haemorrhage of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.4,Intracerebral (nontraumatic) haemorrhage of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.5,Subarachnoid (nontraumatic) haemorrhage of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.6,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P52,Intracranial nontraumatic haemorrhage of fetus and newborn,P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.0,Neonatal haematemesis
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.1,Neonatal melaena
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.2,Neonatal rectal haemorrhage
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.3,Other neonatal gastrointestinal haemorrhage
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.4,Neonatal adrenal haemorrhage
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.5,Neonatal cutaneous haemorrhage
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.6,Neonatal vaginal haemorrhage
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.8,Other specified neonatal haemorrhages
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P54,Other neonatal haemorrhages,P54.9,"Neonatal haemorrhage, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P55,Haemolytic disease of fetus and newborn,P55.0,Rh isoimmunization of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P55,Haemolytic disease of fetus and newborn,P55.1,ABO isoimmunization of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P55,Haemolytic disease of fetus and newborn,P55.8,Other haemolytic diseases of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P55,Haemolytic disease of fetus and newborn,P55.9,"Haemolytic disease of fetus and newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P56,Hydrops fetalis due to haemolytic disease,P56.0,Hydrops fetalis due to isoimmunization
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P56,Hydrops fetalis due to haemolytic disease,P56.9,Hydrops fetalis due to other and unspecified haemolytic disease
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P57,Kernicterus,P57.0,Kernicterus due to isoimmunization
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P57,Kernicterus,P57.8,Other specified kernicterus
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P57,Kernicterus,P57.9,"Kernicterus, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P58,Neonatal jaundice due to other excessive haemolysis,P58.0,Neonatal jaundice due to bruising
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P58,Neonatal jaundice due to other excessive haemolysis,P58.1,Neonatal jaundice due to bleeding
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P58,Neonatal jaundice due to other excessive haemolysis,P58.2,Neonatal jaundice due to infection
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P58,Neonatal jaundice due to other excessive haemolysis,P58.3,Neonatal jaundice due to polycythaemia
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P58,Neonatal jaundice due to other excessive haemolysis,P58.4,Neonatal jaundice due to drugs or toxins transmitted from mother or given to newborn
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P58,Neonatal jaundice due to other excessive haemolysis,P58.5,Neonatal jaundice due to swallowed maternal blood
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P58,Neonatal jaundice due to other excessive haemolysis,P58.8,Neonatal jaundice due to other specified excessive haemolysis
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P58,Neonatal jaundice due to other excessive haemolysis,P58.9,"Neonatal jaundice due to excessive haemolysis, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P59,Neonatal jaundice from other and unspecified causes,P59.0,Neonatal jaundice associated with preterm delivery
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P59,Neonatal jaundice from other and unspecified causes,P59.1,Inspissated bile syndrome
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P59,Neonatal jaundice from other and unspecified causes,P59.2,Neonatal jaundice from other and unspecified hepatocellular damage
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P59,Neonatal jaundice from other and unspecified causes,P59.3,Neonatal jaundice from breast milk inhibitor
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P59,Neonatal jaundice from other and unspecified causes,P59.8,Neonatal jaundice from other specified causes
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P59,Neonatal jaundice from other and unspecified causes,P59.9,"Neonatal jaundice, unspecified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.0,Transient neonatal thrombocytopenia
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.1,Polycythaemia neonatorum
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.2,Anaemia of prematurity
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.3,Congenital anaemia from fetal blood loss
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.4,"Other congenital anaemias, not elsewhere classified"
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.5,Transient neonatal neutropenia
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.6,Other transient neonatal disorders of coagulation
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.8,Other specified perinatal haematological disorders
XVI,Certain conditions originating in the perinatal period,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,P61,Other perinatal haematological disorders,P61.9,"Perinatal haematological disorder, unspecified"
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn,P70.0,Syndrome of infant of mother with gestational diabetes
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn,P70.1,Syndrome of infant of a diabetic mother
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn,P70.2,Neonatal diabetes mellitus
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn,P70.3,Iatrogenic neonatal hypoglycaemia
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn,P70.4,Other neonatal hypoglycaemia
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn,P70.8,Other transitory disorders of carbohydrate metabolism of fetus and newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn,P70.9,"Transitory disorder of carbohydrate metabolism of fetus and newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P71,Transitory neonatal disorders of calcium and magnesium metabolism,P71.0,Cow s milk hypocalcaemia in newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P71,Transitory neonatal disorders of calcium and magnesium metabolism,P71.1,Other neonatal hypocalcaemia
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P71,Transitory neonatal disorders of calcium and magnesium metabolism,P71.2,Neonatal hypomagnesaemia
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P71,Transitory neonatal disorders of calcium and magnesium metabolism,P71.3,Neonatal tetany without calcium or magnesium deficiency
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P71,Transitory neonatal disorders of calcium and magnesium metabolism,P71.4,Transitory neonatal hypoparathyroidism
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P71,Transitory neonatal disorders of calcium and magnesium metabolism,P71.8,Other transitory neonatal disorders of calcium and magnesium metabolism
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P71,Transitory neonatal disorders of calcium and magnesium metabolism,P71.9,"Transitory neonatal disorder of calcium and magnesium metabolism, unspecified"
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P72,Other transitory neonatal endocrine disorders,P72.0,"Neonatal goitre, not elsewhere classified"
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P72,Other transitory neonatal endocrine disorders,P72.1,Transitory neonatal hyperthyroidism
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P72,Other transitory neonatal endocrine disorders,P72.2,"Other transitory neonatal disorders of thyroid function, not elsewhere classified"
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P72,Other transitory neonatal endocrine disorders,P72.8,Other specified transitory neonatal endocrine disorders
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P72,Other transitory neonatal endocrine disorders,P72.9,"Transitory neonatal endocrine disorder, unspecified"
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P74,Other transitory neonatal electrolyte and metabolic disturbances,P74.0,Late metabolic acidosis of newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P74,Other transitory neonatal electrolyte and metabolic disturbances,P74.1,Dehydration of newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P74,Other transitory neonatal electrolyte and metabolic disturbances,P74.2,Disturbances of sodium balance of newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P74,Other transitory neonatal electrolyte and metabolic disturbances,P74.3,Disturbances of potassium balance of newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P74,Other transitory neonatal electrolyte and metabolic disturbances,P74.4,Other transitory electrolyte disturbances of newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P74,Other transitory neonatal electrolyte and metabolic disturbances,P74.5,Transitory tyrosinaemia of newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P74,Other transitory neonatal electrolyte and metabolic disturbances,P74.8,Other transitory metabolic disturbances of newborn
XVI,Certain conditions originating in the perinatal period,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn,P74,Other transitory neonatal electrolyte and metabolic disturbances,P74.9,"Transitory metabolic disturbance of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P76,Other intestinal obstruction of newborn,P76.0,Meconium plug syndrome
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P76,Other intestinal obstruction of newborn,P76.1,Transitory ileus of newborn
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P76,Other intestinal obstruction of newborn,P76.2,Intestinal obstruction due to inspissated milk
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P76,Other intestinal obstruction of newborn,P76.8,Other specified intestinal obstruction of newborn
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P76,Other intestinal obstruction of newborn,P76.9,"Intestinal obstruction of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P78,Other perinatal digestive system disorders,P78.0,Perinatal intestinal perforation
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P78,Other perinatal digestive system disorders,P78.1,Other neonatal peritonitis
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P78,Other perinatal digestive system disorders,P78.2,Neonatal haematemesis and melaena due to swallowed maternal blood
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P78,Other perinatal digestive system disorders,P78.3,Noninfective neonatal diarrhoea
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P78,Other perinatal digestive system disorders,P78.8,Other specified perinatal digestive system disorders
XVI,Certain conditions originating in the perinatal period,P75-P78,Digestive system disorders of fetus and newborn,P78,Other perinatal digestive system disorders,P78.9,"Perinatal digestive system disorder, unspecified"
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P80,Hypothermia of newborn,P80.0,Cold injury syndrome
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P80,Hypothermia of newborn,P80.8,Other hypothermia of newborn
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P80,Hypothermia of newborn,P80.9,"Hypothermia of newborn, unspecified"
XVI,Certain conditions originating in the perinatal period,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn,P81,Other disturbances of temperature regulation of newborn,P81.0,Environmental hyperthermia of newborn
